16,18
18,20
18,20
18,20
18,20
18,20
18,20
18,20
18,20
18,20
18,20
18,20
18,20
18,20
18,20
19,21
19,21
19,21
20,22
21,23
27,29
28,30
31,33
32,34
39,41
39,41
40,42
42,44
42,44
44,46
44,46
45,47
46,48
48,50
48,50
48,50
48,50
49,51
49,51
50,52
51,53
52,20
54,56
55,57
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
56,20
57,21
57,21
57,21
58,20
58,20
58,20
60,20
63,21
74,20
76,20
82,20
84,20
91,21
94,20
94,20
94,20
94,20
94,20
94,20
94,20
94,20
94,20
94,20
95,21
96,20
96,20
96,20
96,20
96,20
97,21
98,20
98,20
99,21
100,20
101,103
103,21
105,21
105,21
108,20
110,20
111,21
113,21
113,115
114,20
117,21
117,21
117,21
117,20
118,20
119,121
120,20
121,123
121,21
122,20
122,20
125,127
126,128
129,21
131,43
132,20
132,20
132,20
132,20
132,20
132,20
132,20
133,21
133,21
133,41
134,20
134,20
134,20
134,46
134,20
134,20
135,21
136,20
136,20
137,21
138,20
139,21
140,21
143,21
144,20
144,20
147,21
149,21
150,20
152,20
153,21
155,20
155,20
156,20
156,20
156,20
157,21
159,49
159,47
159,21
160,20
160,20
161,20
161,21
167,21
168,20
170,20
170,20
170,20
170,20
171,21
171,21
171,21
172,20
172,20
173,21
173,21
173,21
173,21
173,21
174,20
174,20
174,20
176,20
177,21
179,20
179,21
182,20
182,20
183,21
186,20
188,20
189,21
191,21
192,20
192,20
192,20
193,20
193,21
194,20
194,20
194,21
195,21
203,205
205,25
206,20
212,26
214,40
215,25
215,25
218,40
218,40
218,26
218,40
219,25
219,41
219,31
222,224
225,25
226,26
227,37
228,30
228,36
229,32
229,41
229,27
230,40
230,26
231,25
232,40
233,41
233,25
233,20
235,25
235,25
236,26
237,45
237,26
237,25
238,26
238,25
239,27
241,19
242,56
244,56
251,41
253,25
258,66
261,69
261,82
262,26
263,25
264,26
267,25
268,26
268,25
274,26
275,25
276,100
276,26
277,73
278,25
278,26
279,25
280,26
280,25
280,26
281,25
281,25
282,26
282,26
283,96
283,25
284,25
284,26
284,26
284,88
286,25
286,26
286,26
287,26
288,100
288,26
288,25
289,25
292,26
293,25
293,25
296,26
297,103
298,26
300,26
302,112
302,26
303,111
307,26
309,25
310,54
312,26
313,27
314,26
315,25
316,26
316,25
317,25
323,25
324,26
326,25
326,26
327,26
327,25
328,26
329,25
329,26
330,26
330,26
330,26
331,25
331,27
332,26
332,26
333,26
333,25
333,26
334,25
335,27
336,25
336,26
336,26
337,25
337,26
338,26
340,25
341,25
341,25
342,26
344,25
345,25
347,25
349,25
350,26
353,26
353,27
354,26
356,25
358,26
362,26
363,25
364,26
365,26
365,26
366,26
367,27
372,26
374,25
375,27
376,26
376,26
377,39
377,26
377,25
377,25
379,25
379,25
379,26
379,25
380,26
381,25
382,25
382,26
382,26
382,26
383,26
383,26
384,25
385,25
386,26
386,26
387,27
387,26
388,26
388,26
389,26
390,26
390,26
391,25
392,25
405,26
408,40
419,41
419,41
428,42
436,46
441,40
442,40
442,42
442,42
443,41
445,41
445,42
445,41
447,41
450,42
451,41
451,41
452,40
452,41
453,40
453,41
454,40
455,41
455,41
456,41
460,54
465,51
475,98
478,81
482,108
482,93
482,93
487,41
487,101
491,95
497,127
499,41
500,93
500,42
502,102
507,95
509,41
514,40
517,125
520,40
521,42
523,151
523,41
523,41
523,41
524,117
524,40
525,40
525,41
527,41
531,40
531,41
531,41
531,41
531,41
531,40
533,41
533,41
534,146
534,40
535,41
536,134
537,42
540,41
544,41
549,40
549,149
549,149
554,40
555,176
558,153
562,40
563,41
563,42
565,183
567,41
567,160
568,162
570,40
576,41
578,25
579,41
579,40
580,40
581,41
582,40
587,41
588,40
592,40
596,40
598,40
601,40
602,41
602,40
603,40
603,41
603,41
603,41
603,40
605,41
606,40
609,40
609,40
610,40
610,40
610,40
611,41
612,40
612,40
614,41
614,42
614,40
617,40
619,41
620,41
623,40
623,40
628,41
629,40
631,40
632,40
641,41
643,41
643,41
643,40
645,41
647,41
648,41
649,41
655,40
658,40
658,41
659,41
660,41
661,41
661,41
667,41
667,41
670,40
674,40
677,41
679,40
681,41
682,41
682,41
682,40
682,40
683,41
705,55
986,27
987,28
988,29
989,30
989,30
990,31
991,32
993,34
994,35
999,40
1000,41
1003,44
1003,44
1007,48
1008,49
1008,49
1009,50
1009,50
1010,51
1011,52
1012,53
1013,54
1014,55
1021,62
1022,63
1024,65
1025,66
1027,68
1028,69
1028,69
1028,69
1029,70
1033,74
1034,75
1039,80
1048,89
1052,93
1052,93
1059,42
1065,106
1067,108
1071,52
1072,113
1084,125
1088,129
1091,132
1092,133
1092,41
1092,133
1092,133
1093,134
1093,31
1097,40
1097,42
1098,139
1106,147
1106,69
1111,152
1112,153
1112,60
1113,154
1115,156
1118,159
1124,25
1125,166
1130,71
1131,74
1132,29
1133,174
1133,78
1134,107
1134,175
1136,177
1140,181
1145,113
1146,131
1150,105
1150,53
1151,98
1158,63
1159,30
1163,102
1167,98
1169,49
1169,76
1169,210
1169,27
1171,50
1171,110
1171,68
1173,28
1174,32
1174,157
1175,44
1178,151
1180,221
1183,133
1184,163
1184,83
1185,50
1189,95
1190,49
1192,51
1195,236
1197,58
1197,238
1198,51
1199,88
1199,29
1208,153
1215,28
1215,98
1215,88
1218,49
1222,100
1227,63
1227,124
1228,41
1228,84
1237,36
1240,46
1246,40
1248,32
1251,69
1251,30
1255,100
1255,29
1256,29
1262,251
1273,32
1276,34
1281,49
1288,150
1292,130
1296,25
1301,85
1309,88
1317,75
1321,362
1323,112
1338,80
1341,146
1342,204
1345,93
1346,75
1346,224
1350,129
1356,81
1358,143
1362,158
1363,404
1366,87
1367,120
1368,151
1372,93
1375,416
1376,118
1384,184
1387,265
1393,122
1400,200
1400,389
1402,118
1404,187
1408,125
1408,161
1408,157
1413,146
1416,132
1416,243
1417,205
1419,198
1424,286
1426,356
1427,156
1428,228
1437,185
1439,160
1439,251
1442,431
1445,203
1451,381
1453,169
1457,284
1458,246
1462,209
1467,188
1468,249
1472,231
1477,226
1477,225
1479,247
1482,344
1483,236
1498,216
1499,232
1502,287
1503,245
1505,64
1508,297
1508,237
1510,277
1511,323
1512,308
1515,273
1520,288
1521,326
1527,316
1532,26
1535,283
1536,295
1540,470
1543,339
1549,427
1554,270
1557,315
1561,328
1566,287
1566,329
1569,357
1572,297
1572,314
1574,68
1576,403
1577,336
1578,345
1586,334
1587,146
1598,331
1603,391
1616,353
1621,528
1621,370
1622,411
1622,423
1622,434
1623,338
1626,342
1627,375
1629,25
1630,398
1631,397
1636,353
1644,408
1650,399
1650,209
1652,434
1655,436
1658,454
1661,403
1664,465
1664,411
1665,423
1669,390
1679,457
1681,80
1687,56
1691,58
1691,24
1699,36
1701,58
1708,33
1710,12
1710,33
1766,31
1946,26
1946,26
1947,27
1948,28
1952,32
1956,36
1960,40
1962,42
1965,45
1967,47
1972,52
1978,58
1987,67
1989,69
1992,72
1993,73
1994,74
2003,83
2005,85
2005,85
2013,93
2014,94
2020,100
2025,105
2027,107
2028,108
2030,110
2031,111
2034,114
2035,115
2038,118
2044,124
2046,126
2049,129
2052,132
2053,133
2057,137
2058,138
2059,139
2060,140
2060,140
2068,148
2072,152
2081,161
2084,164
2085,165
2089,169
2090,170
2091,171
2099,179
2105,185
2107,187
2113,193
2120,200
2120,200
2122,202
2124,204
2127,207
2129,209
2131,211
2138,218
2139,219
2141,221
2144,224
2154,234
2156,236
2158,238
2159,239
2163,243
2163,243
2164,244
2168,248
2169,249
2177,257
2182,262
2190,50
2193,273
2199,279
2200,280
2201,281
2202,282
2204,284
2209,289
2222,302
2222,302
2223,303
2228,308
2234,314
2237,317
2239,319
2243,323
2245,52
2247,327
2247,327
2248,328
2258,338
2263,343
2263,343
2263,46
2264,344
2269,349
2271,351
2272,49
2281,361
2291,371
2294,374
2296,376
2296,376
2303,64
2307,107
2326,34
2326,34
2327,26
2340,47
2343,159
2345,106
2354,13
2354,161
2358,48
2361,62
2362,51
2364,29
2364,34
2369,26
2376,125
2379,35
2382,45
2382,159
2383,63
2388,39
2391,83
2394,63
2407,80
2407,70
2410,67
2416,26
2418,53
2424,75
2435,104
2444,120
2446,87
2447,94
2455,103
2457,67
2458,114
2463,138
2464,27
2465,116
2475,167
2477,25
2479,116
2485,158
2488,164
2490,149
2491,139
2494,67
2496,102
2499,155
2499,164
2503,160
2506,121
2519,186
2531,172
2532,208
2532,180
2535,208
2536,193
2540,88
2542,195
2545,135
2550,199
2550,195
2550,242
2556,159
2566,207
2573,163
2577,59
2577,242
2580,204
2581,111
2582,130
2583,230
2585,230
2590,49
2591,201
2597,28
2598,33
2600,12
2605,65
2606,36
2616,160
2620,210
2632,38
2635,25
2643,25
2676,30
2708,24
2907,26
2907,26
2908,27
2909,28
2909,28
2911,30
2913,32
2915,34
2930,49
2931,50
2932,51
2934,53
2948,67
2948,67
2954,73
2954,73
2959,78
2961,80
2969,88
2972,91
2974,93
2977,96
2977,96
2978,97
2979,98
2980,99
2980,99
2982,101
2995,114
2995,114
2997,116
3007,126
3008,127
3009,128
3012,131
3014,133
3020,139
3022,141
3027,146
3029,148
3031,150
3033,152
3034,153
3044,163
3046,165
3048,167
3049,168
3050,169
3059,178
3066,185
3070,189
3073,192
3075,70
3076,30
3076,19
3084,25
3096,26
3097,25
3097,48
3099,218
3107,34
3111,34
3111,33
3132,30
3151,75
3154,66
3161,26
3167,27
3167,52
3171,47
3176,100
3179,87
3196,94
3197,95
3201,92
3202,67
3205,129
3210,65
3216,137
3220,107
3221,106
3222,116
3223,118
3226,124
3229,153
3232,106
3237,135
3240,149
3240,125
3245,151
3266,132
3268,153
3278,112
3281,191
3283,189
3284,140
3292,128
3296,188
3301,169
3301,180
3302,197
3307,204
3311,171
3313,149
3314,148
3315,217
3315,227
3322,179
3326,220
3330,186
3331,175
3333,220
3341,180
3342,178
3344,78
3346,59
3361,50
3361,25
3374,150
3375,12
3378,94
3387,170
3395,42
3404,27
3423,206
3427,19
3428,70
3430,26
3432,35
3432,25
3438,53
3439,70
3442,75
3446,69
3452,100
3459,52
3463,77
3465,48
3470,99
3470,85
3470,51
3471,67
3476,77
