13,15
21,23
21,23
21,23
22,24
33,35
35,37
35,37
36,38
38,40
41,15
48,50
49,51
50,52
50,52
54,56
56,58
58,14
60,62
62,64
65,67
65,23
65,23
69,71
70,72
71,73
74,76
75,77
79,81
81,83
83,24
85,87
87,89
89,91
96,98
97,99
100,102
104,106
106,108
106,108
107,37
108,110
109,23
112,16
117,14
119,57
123,15
127,129
129,43
131,133
135,37
136,138
141,15
145,52
151,15
153,15
153,99
153,23
156,15
156,15
156,38
157,52
158,15
164,15
164,40
167,38
169,15
170,40
170,15
170,38
170,172
171,173
171,173
175,74
177,179
179,15
179,29
181,15
181,15
182,82
182,83
182,15
184,15
184,15
184,186
184,15
185,15
185,15
186,15
188,15
189,15
192,15
192,120
193,96
195,153
195,83
197,15
198,15
202,204
204,15
207,15
208,210
209,15
209,15
209,15
210,15
210,15
210,15
211,141
212,15
212,15
212,15
213,15
213,15
214,15
216,15
216,15
217,15
217,15
218,15
219,98
220,15
220,87
220,15
220,117
221,15
221,15
221,15
221,223
222,15
223,15
225,15
226,228
226,15
230,15
231,15
232,15
234,72
235,15
236,166
237,15
237,15
237,15
238,15
238,15
238,15
239,15
240,15
240,15
240,15
240,15
241,15
241,15
242,15
242,244
242,176
244,15
244,15
244,15
245,15
245,15
245,15
246,15
247,15
248,149
248,15
249,15
249,15
249,15
250,15
251,109
251,15
252,254
253,15
253,15
254,15
258,15
258,15
259,15
260,15
263,15
263,15
265,15
265,15
265,15
266,15
266,15
266,15
267,15
268,15
268,15
268,15
268,15
269,15
269,15
269,36
270,15
270,15
272,15
272,15
272,15
272,15
273,15
273,15
273,15
274,15
274,15
275,15
275,15
276,15
276,15
276,15
277,15
277,15
277,15
278,15
279,15
279,15
281,15
281,15
282,15
283,15
286,15
286,15
287,15
288,15
290,15
291,15
291,15
293,15
293,15
293,15
294,15
294,15
294,15
295,15
296,15
296,15
296,15
296,15
297,15
297,15
298,15
298,15
300,15
300,15
300,15
300,15
301,15
301,15
301,15
301,15
302,15
302,15
303,15
303,15
304,15
304,15
304,15
305,15
305,15
305,15
306,15
306,15
307,15
307,15
309,15
309,15
310,15
311,15
314,15
314,15
315,15
316,15
318,15
318,15
319,15
319,15
321,15
321,15
321,15
322,15
322,15
322,15
323,15
324,15
324,15
324,15
324,15
325,15
325,15
326,15
326,15
328,15
328,15
328,15
328,15
329,15
329,15
329,15
329,15
330,15
330,15
331,15
331,15
332,15
332,15
332,15
333,15
333,15
333,15
334,15
334,15
335,15
335,15
337,15
337,15
338,15
339,15
342,15
342,15
343,15
346,15
349,15
349,22
349,22
350,15
350,15
351,15
351,23
352,15
352,15
353,15
353,15
353,22
354,15
356,15
356,22
356,14
356,14
356,24
356,15
356,15
357,15
357,22
357,15
357,15
357,15
357,22
358,15
358,22
358,15
359,15
359,22
359,22
359,14
359,15
359,22
360,22
360,31
360,15
360,15
360,15
360,14
361,15
361,23
361,24
361,22
361,15
361,15
362,15
362,31
362,15
363,24
363,15
363,22
363,14
363,15
363,31
363,22
363,22
364,22
364,14
364,22
364,22
364,22
364,14
365,22
365,14
365,22
365,15
365,31
365,15
366,22
366,14
366,14
366,15
366,22
367,15
367,14
367,22
367,22
367,22
368,22
368,31
368,14
368,22
368,22
369,22
369,14
369,22
370,31
370,22
370,14
370,22
370,14
370,14
370,14
371,14
371,14
371,14
371,14
372,40
372,14
372,14
372,22
372,22
373,14
373,22
373,14
374,22
374,14
374,14
374,14
375,14
375,14
375,14
375,14
376,14
376,14
377,14
377,14
377,14
379,47
379,14
379,14
380,14
381,14
381,40
384,15
384,15
386,23
387,15
388,47
388,15
391,15
391,22
391,22
392,15
392,15
393,15
394,15
394,15
394,22
394,15
395,23
395,15
395,15
395,22
396,15
397,15
397,15
398,15
398,22
398,14
398,14
398,15
398,15
398,15
399,15
399,22
399,15
399,15
399,15
399,22
400,15
400,22
400,15
400,15
401,15
401,22
401,22
401,14
401,15
401,22
402,22
402,22
402,15
402,15
402,15
402,14
403,15
403,15
403,22
403,68
403,15
403,15
404,15
404,22
404,22
404,15
405,15
405,15
405,22
405,14
405,15
405,22
405,22
405,22
406,22
406,14
406,72
406,22
406,22
406,22
406,14
407,22
407,14
407,22
407,15
407,22
407,15
408,22
408,14
408,14
408,15
408,22
408,14
409,15
409,14
409,14
409,22
409,22
409,22
409,156
410,22
410,22
410,14
410,75
410,22
410,22
411,22
411,14
411,14
411,22
412,22
412,22
412,14
412,22
412,14
412,14
412,14
413,14
413,79
413,14
413,14
413,14
414,14
414,14
414,22
414,14
414,22
415,14
415,22
415,14
416,22
416,14
416,14
416,14
416,163
417,14
417,14
417,23
417,14
417,14
418,14
418,14
419,14
419,14
419,14
420,23
421,14
421,14
422,14
423,14
423,15
423,54
426,15
426,15
429,15
430,22
430,15
432,15
433,15
433,22
433,22
434,15
434,15
435,15
436,15
436,15
436,22
436,15
437,15
437,15
437,14
437,22
438,15
439,22
439,15
439,15
440,15
440,22
440,14
440,14
440,15
440,15
440,15
441,15
441,22
441,15
441,15
441,15
441,22
442,15
442,22
442,15
442,15
443,15
443,22
443,22
443,14
443,15
443,22
444,22
444,22
444,15
444,15
444,15
444,14
445,15
445,15
445,22
445,15
445,15
446,14
446,15
446,22
446,22
446,15
447,15
447,15
447,22
447,14
447,15
447,22
447,22
447,22
448,22
448,14
448,22
448,22
448,22
448,14
449,22
449,14
449,22
449,15
449,22
449,15
450,22
450,14
450,14
450,15
450,22
450,14
451,15
451,14
451,14
451,22
451,22
451,22
452,22
452,22
452,14
452,22
452,22
453,22
453,14
453,14
453,22
454,22
454,22
454,14
454,22
454,15
454,14
454,14
454,14
455,14
455,14
455,14
455,14
456,14
456,14
456,22
456,14
456,22
457,14
457,15
457,22
457,14
458,22
458,14
458,14
458,14
459,14
459,14
459,14
459,14
460,14
460,14
461,14
461,14
461,14
461,22
463,14
463,14
464,22
464,14
465,14
465,15
468,15
468,15
468,14
471,14
471,15
472,22
472,15
474,15
475,15
475,22
475,22
476,15
476,15
477,15
478,15
478,15
478,22
478,15
479,15
479,15
479,14
479,22
480,15
481,22
481,15
481,15
482,15
482,22
482,14
482,14
482,15
482,15
482,15
483,15
483,22
483,15
483,15
483,15
483,22
484,15
484,22
484,15
484,15
485,15
485,22
485,22
485,14
485,15
485,22
486,22
486,22
486,15
486,15
486,15
486,14
487,15
487,15
487,22
487,15
487,15
488,14
488,15
488,22
488,22
488,15
489,15
489,15
489,22
489,14
489,15
489,22
489,22
489,22
490,22
490,14
490,22
490,22
490,22
490,14
491,22
491,14
491,22
491,15
491,22
491,15
491,15
492,22
492,14
492,14
492,15
492,22
492,14
493,15
493,14
493,14
493,22
493,22
493,22
494,22
494,22
494,14
494,22
494,22
495,22
495,14
495,14
495,22
496,22
496,22
496,14
496,22
496,15
496,14
496,14
496,14
497,14
497,14
497,14
497,14
498,14
498,14
498,22
498,14
498,22
498,22
499,14
499,15
499,22
499,14
500,22
500,14
500,14
500,14
501,14
501,14
501,14
501,14
502,14
502,14
503,14
503,14
503,14
503,22
505,14
505,14
505,14
506,22
506,14
507,14
507,15
510,15
510,15
510,14
513,14
513,15
514,22
514,15
516,15
517,15
517,22
517,22
518,15
518,15
519,15
520,15
520,15
520,22
520,15
521,15
521,15
521,14
521,22
522,15
523,22
523,15
523,15
524,22
524,14
524,14
524,15
524,15
524,15
525,15
525,22
525,15
525,15
525,15
525,22
526,15
526,22
526,15
526,15
527,15
527,22
527,22
527,14
527,15
527,22
528,22
528,22
528,15
528,15
528,15
528,14
529,15
529,15
529,22
529,15
529,15
530,14
530,15
530,22
530,22
530,15
531,15
531,15
531,14
531,15
531,22
531,22
531,22
532,22
532,14
532,22
532,22
532,22
532,14
533,22
533,14
533,22
533,15
533,22
533,15
533,15
534,22
534,14
534,14
534,15
534,22
534,14
535,15
535,14
535,14
535,22
535,22
535,22
536,22
536,22
536,14
536,22
536,22
537,22
537,14
537,14
537,22
538,22
538,22
538,22
538,15
538,14
538,14
538,14
539,14
539,14
539,14
539,14
540,14
540,14
540,22
540,14
540,22
540,22
541,14
541,15
541,22
541,14
542,22
542,14
542,14
542,14
543,14
543,14
543,14
543,14
544,14
544,14
545,14
545,14
545,14
545,22
547,14
547,14
547,14
548,22
548,14
549,14
549,15
552,15
552,15
552,14
555,14
555,15
556,22
556,15
558,15
559,15
559,22
559,22
560,15
560,15
561,15
562,15
562,15
562,22
562,15
563,15
563,15
563,14
563,22
564,15
565,22
565,15
565,15
566,22
566,14
566,14
566,15
566,15
566,15
567,15
567,22
567,15
567,15
567,15
567,22
568,15
568,15
568,15
569,15
569,14
569,15
570,22
570,15
570,15
570,15
570,14
571,15
571,15
571,15
571,15
572,14
572,15
572,15
573,15
573,15
573,14
573,15
574,14
574,14
575,15
575,15
575,15
576,15
577,15
579,29
580,15
583,15
586,34
589,43
590,43
590,43
591,43
591,15
592,83
592,43
593,43
594,15
594,15
594,43
594,43
595,43
595,43
596,43
596,43
597,44
597,15
597,43
598,44
598,43
598,43
598,43
598,15
599,43
599,43
599,43
600,15
600,43
600,44
600,43
601,15
601,43
602,44
602,44
602,15
602,42
602,15
603,43
603,43
604,43
605,43
605,14
608,43
