0,0.9994786,0.9994786,50
1,0.9989585,0.9989585,50
2,0.9984371,0.9984371,50
3,0.9979171,0.9979171,50
4,0.9973956,0.9973956,50
5,0.99687546,0.99687546,50
6,0.99635404,0.99635404,50
7,0.99583405,0.99583405,50
8,0.99531204,0.99531204,50
9,0.99479204,0.99479204,50
10,0.99427056,0.99427056,50
11,0.9937504,0.9937504,50
12,0.993229,0.993229,50
13,0.9927089,0.9927089,50
14,0.99218756,0.99218756,50
15,0.9916675,0.9916675,50
16,0.991146,0.991146,50
17,0.99062467,0.99062467,50
18,0.9901046,0.9901046,50
19,0.9895832,0.9895832,50
20,0.989063,0.989063,50
21,0.98854154,0.98854154,50
22,0.98802155,0.98802155,50
23,0.98749954,0.98749954,50
24,0.98697954,0.98697954,50
25,0.9864581,0.9864581,50
26,0.985938,0.985938,50
27,0.9854165,0.9854165,50
28,0.9848965,0.9848965,50
29,0.98437506,0.98437506,50
30,0.983855,0.983855,50
31,0.9833336,0.9833336,50
32,0.98281217,0.98281217,50
33,0.9822921,0.9822921,50
34,0.9817707,0.9817707,50
35,0.9812507,0.9812507,50
36,0.98072916,0.98072916,50
37,0.98020905,0.98020905,50
38,0.97968763,0.97968763,50
39,0.97916764,0.97916764,50
40,0.9786456,0.9786456,50
41,0.97812563,0.97812563,50
42,0.97760415,0.97760415,50
43,0.977084,0.977084,50
44,0.97656256,0.97656256,50
45,0.9760425,0.9760425,50
46,0.97552115,0.97552115,50
47,0.97499967,0.97499967,50
48,0.9744796,0.9744796,50
49,0.97395825,0.97395825,50
50,0.9734382,0.9734382,50
51,0.9729168,0.9729168,50
52,0.9723966,0.9723966,50
53,0.97187513,0.97187513,50
54,0.97135514,0.97135514,50
55,0.9708331,0.9708331,50
56,0.97031313,0.97031313,50
57,0.9697917,0.9697917,50
58,0.96927154,0.96927154,50
59,0.96875006,0.96875006,50
60,0.96823,0.96823,50
61,0.96770865,0.96770865,50
62,0.9671886,0.9671886,50
63,0.9666672,0.9666672,50
64,0.96614575,0.96614575,50
65,0.9656257,0.9656257,50
66,0.96510434,0.96510434,50
67,0.9645843,0.9645843,50
68,0.9640628,0.9640628,50
69,0.96354264,0.96354264,50
70,0.96302134,0.96302134,50
71,0.9625012,0.9625012,50
72,0.9619792,0.9619792,50
73,0.9614591,0.9614591,50
74,0.96093774,0.96093774,50
75,0.9604175,0.9604175,50
76,0.95989615,0.95989615,50
77,0.9593761,0.9593761,50
78,0.95885473,0.95885473,50
79,0.9583345,0.9583345,50
80,0.9578132,0.9578132,50
81,0.95729184,0.95729184,50
82,0.9567718,0.9567718,50
83,0.9562504,0.9562504,50
84,0.9557302,0.9557302,50
85,0.95520884,0.95520884,50
86,0.9546887,0.9546887,50
87,0.9541667,0.9541667,50
88,0.9536466,0.9536466,50
89,0.9531253,0.9531253,50
90,0.9526051,0.9526051,50
91,0.95208365,0.95208365,50
92,0.9515636,0.9515636,50
93,0.95104223,0.95104223,50
94,0.9505222,0.9505222,50
95,0.95000076,0.95000076,50
96,0.94947934,0.94947934,50
97,0.9489593,0.9489593,50
98,0.9484379,0.9484379,50
99,0.9479179,0.9479179,50
100,0.9473964,0.9473964,50
101,0.9468762,0.9468762,50
102,0.9463549,0.9463549,50
103,0.9458348,0.9458348,50
104,0.9453128,0.9453128,50
105,0.9447927,0.9447927,50
106,0.9442713,0.9442713,50
107,0.9437511,0.9437511,50
108,0.94322973,0.94322973,50
109,0.9427097,0.9427097,50
110,0.9421883,0.9421883,50
111,0.941667,0.941667,50
112,0.9411468,0.9411468,50
113,0.94062555,0.94062555,50
114,0.9401054,0.9401054,50
115,0.939584,0.939584,50
116,0.9390637,0.9390637,50
117,0.9385424,0.9385424,50
118,0.9380223,0.9380223,50
119,0.93750036,0.93750036,50
