0,2
1,3
1,3
2,4
4,6
4,1
5,3
8,4
10,4
12,4
13,3
16,4
18,4
22,2
23,21
23,9
24,4
26,1
28,10
29,3
32,18
34,4
40,4
41,39
41,8
42,6
49,47
50,8
52,6
56,8
58,2
62,7
64,8
64,2
69,2
70,1
70,14
70,8
75,8
76,1
78,8
81,1
86,10
88,7
92,10
93,9
100,7
102,2
102,8
107,2
108,8
108,8
114,1
116,2
117,12
118,10
122,8
123,9
127,1
128,1
135,8
136,8
136,6
136,10
143,2
147,7
149,8
151,9
153,9
154,2
155,1
163,8
164,6
166,6
170,18
174,6
177,8
178,8
186,1
241,2
245,6
247,8
251,12
251,2
254,15
261,1
262,13
263,10
269,8
273,1
275,8
279,8
281,8
287,2
298,23
299,14
302,15
308,27
311,1
312,2
321,10
323,13
329,14
334,1
337,8
341,7
343,2
349,6
352,19
356,10
363,10
371,30
376,7
384,13
391,10
399,1
402,38
404,9
408,27
409,14
412,13
414,8
425,9
482,2
482,2
489,9
493,13
493,13
494,14
504,1
504,1
504,8
506,2
509,13
514,10
514,7
517,13
527,7
528,1
529,23
530,2
541,13
544,22
552,1
553,21
556,15
561,9
570,6
575,11
577,9
580,5
580,8
590,21
590,6
595,11
596,12
597,11
600,5
612,3
612,8
614,8
614,8
620,2
623,14
633,13
634,2
637,2
640,22
650,30
659,53
660,1
667,12
685,1
729,8
731,10
732,11
736,15
742,7
752,13
756,9
756,15
762,13
774,11
778,29
786,17
793,30
794,12
796,13
818,13
832,31
851,22
858,51
860,39
873,2
879,8
895,20
897,26
909,19
915,7
921,1
968,6
973,11
974,12
978,5
979,17
984,22
989,16
1001,19
1016,32
1017,13
1027,9
1030,2
1036,2
1041,13
1048,13
1052,1
1058,24
1079,27
1080,1
1087,28
1093,34
1099,27
1099,19
1106,2
1131,27
1140,15
1141,25
1145,24
1156,1
1215,12
1217,14
1219,11
1231,28
1250,47
1266,37
1270,13
1276,19
1281,21
1282,12
1284,55
1302,13
1321,21
1328,14
1331,38
1342,2
1346,32
1348,8
1364,13
1373,6
1378,11
1380,13
1382,10
1387,5
1396,1
1446,2
1455,11
1457,13
1457,13
1459,10
1459,15
1479,7
1483,11
1484,40
1487,6
1501,9
1507,15
1511,12
1513,8
1522,54
1522,1
1541,21
1544,22
1570,6
1575,11
1576,16
1577,13
1579,10
1584,5
1603,15
1607,17
1620,32
1637,14
1687,2
1687,2
1709,24
1714,29
1731,1
1741,1
1750,9
1754,23
1771,30
1792,8
1798,23
1820,21
1855,16
1861,42
1932,6
1939,13
1940,14
1946,5
1958,8
1978,28
1980,28
1998,7
2022,16
2091,87
2093,89
2186,19
2262,59
2294,6
2325,37
2337,49
2349,7
2430,22
2452,2
2468,18
2475,25
2479,29
2483,8
2490,1
2497,7
2500,10
2537,47
2574,9
2577,6
2584,2
2594,1
2660,11
2671,22
2694,45
2698,49
2702,25
2717,10
2743,17
2766,8
2791,33
2816,7
2932,42
2987,28
3036,29
3154,23
3177,2
3210,35
3243,1
3278,35
3280,37
3282,27
3384,12
3427,55
3433,61
3438,66
3443,46
3449,40
3478,11
3498,10
3504,16
3524,36
3544,15
3550,9
3646,33
3655,42
3684,71
3718,105
3787,56
