0,3.9833333,3.9833333,0.0
1,3.9666667,3.9666667,0.0
2,3.95,3.95,0.0
3,3.9333334,3.9333334,0.0
4,3.9166667,3.9166667,0.0
5,3.9,3.9,0.0
6,3.8833334,3.8833334,0.0
7,3.8666668,3.8666668,0.0
8,3.8500001,3.8500001,0.0
9,3.8333335,3.8333335,0.0
10,3.8166668,3.8166668,0.0
11,3.8000002,3.8000002,0.0
12,3.7833335,3.7833335,0.0
13,3.766667,3.766667,0.0
14,3.7500002,3.7500002,0.0
15,3.7333336,3.7333336,0.0
16,3.716667,3.716667,0.0
17,3.7000003,3.7000003,0.0
18,3.6833336,3.6833336,0.0
19,3.666667,3.666667,0.0
20,3.6500003,3.6500003,0.0
21,3.6333337,3.6333337,0.0
22,3.616667,3.616667,0.0
23,3.6000004,3.6000004,0.0
24,3.5833337,3.5833337,0.0
25,3.566667,3.566667,0.0
26,3.5500004,3.5500004,0.0
27,3.5333338,3.5333338,0.0
28,3.5166671,3.5166671,0.0
29,3.5000005,3.5000005,0.0
30,3.4833338,3.4833338,0.0
31,3.4666672,3.4666672,0.0
32,3.4500005,3.4500005,0.0
33,3.4333339,3.4333339,0.0
34,3.4166672,3.4166672,0.0
35,3.4000006,3.4000006,0.0
36,3.383334,3.383334,0.0
37,3.3666673,3.3666673,0.0
38,3.3500006,3.3500006,0.0
39,3.333334,3.333334,0.0
40,3.3166673,3.3166673,0.0
41,3.3000007,3.3000007,0.0
42,3.283334,3.283334,0.0
43,3.2666674,3.2666674,0.0
44,3.2500007,3.2500007,0.0
45,3.233334,3.233334,0.0
46,3.2166674,3.2166674,0.0
47,3.2000008,3.2000008,0.0
48,3.183334,3.183334,0.0
49,3.1666675,3.1666675,0.0
50,3.1500008,3.1500008,0.0
51,3.1333342,3.3333342,0.0
52,3.1166675,3.3166676,0.0
53,3.3000007,3.3000007,0.0
54,3.283334,3.283334,0.0
55,3.2666676,3.2666676,0.0
56,3.250001,3.250001,0.0
57,3.2333345,3.4333344,0.0
58,3.2166674,3.4166675,0.0
59,3.200001,3.400001,0.0
60,3.1833344,3.3833342,0.0
61,3.1666675,3.3666675,0.0
62,3.1500008,3.3500009,0.0
63,3.3333344,3.3333344,0.0
64,3.3166676,3.3166676,0.0
65,3.3000011,3.500001,0.0
66,3.2833343,3.4833343,0.0
67,3.2666678,3.4666677,0.0
68,3.2500012,3.4500012,0.0
69,3.2333345,3.4333344,0.0
70,3.2166677,3.4166677,0.0
71,3.2000012,3.4000013,0.0
72,3.1833344,3.3833346,0.0
73,3.166668,3.3666677,0.0
74,3.150001,3.350001,0.0
75,3.1333346,3.3333344,0.0
76,3.116668,3.5166678,0.0
77,3.1000013,3.5000012,0.0
78,3.0833344,3.4833345,0.0
79,3.066668,3.466668,0.0
80,3.0500011,3.4500012,0.0
81,3.0333347,3.4333346,0.0
82,3.0166678,3.416668,0.0
83,3.0000014,3.4000013,0.0
84,2.9833348,3.3833346,0.0
85,2.9666681,3.366668,0.0
86,2.9500012,3.3500013,0.0
87,2.9333348,3.3333347,0.0
88,2.916668,3.316668,0.0
89,2.9000015,3.3000014,0.0
90,2.8833346,3.2833347,0.0
91,2.8666682,3.266668,0.0
92,2.8500016,3.2500014,0.0
93,3.0333347,3.2333348,0.0
94,3.016668,3.2166681,0.0
95,3.0000014,3.2000015,0.0
96,2.983335,3.1833348,0.0
97,2.9666681,3.1666682,0.0
98,2.9500015,3.1500015,0.0
99,2.9333348,3.1333349,0.0
100,2.9166682,3.1166682,0.0
101,3.1000013,3.1000016,0.0
102,3.083335,3.083335,0.0
103,3.0666683,3.2666683,0.0
104,3.0500016,3.2500017,0.0
105,3.0333352,3.233335,0.0
106,3.0166683,3.2166684,0.0
107,3.0000017,3.2000017,0.0
108,2.983335,3.1833348,0.0
109,2.9666681,3.5666683,0.0
110,2.9500017,3.5500016,0.0
111,2.933335,3.5333352,0.0
112,2.9166684,3.5166683,0.0
113,2.900002,3.5000017,0.0
114,2.883335,3.4833353,0.0
115,2.8666685,3.4666686,0.0
116,2.8500018,3.4500017,0.0
117,2.833335,3.433335,0.0
118,2.8166685,3.6166685,0.0
119,2.8000019,3.6000018,0.0
120,2.7833352,3.5833352,0.0
121,2.7666688,3.5666685,0.0
122,2.750002,3.5500019,0.0
123,2.7333353,3.5333352,0.0
124,2.7166686,3.5166686,0.0
125,2.7000017,3.500002,0.0
126,2.6833353,3.4833353,0.0
127,2.6666687,3.4666686,0.0
128,2.650002,3.450002,0.0
129,2.6333356,3.4333353,0.0
130,2.6166687,3.4166687,0.0
131,2.600002,3.400002,0.0
132,2.5833354,3.3833354,0.0
133,2.5666685,3.3666687,0.0
134,2.550002,3.350002,0.0
135,2.5333354,3.3333354,0.0
136,2.5166688,3.3166687,0.0
137,2.7000022,3.300002,0.0
138,2.6833355,3.2833354,0.0
139,2.6666687,3.2666688,0.0
140,2.6500022,3.2500021,0.0
141,2.6333356,3.2333355,0.0
142,2.616669,3.2166688,0.0
143,2.6000023,3.2000022,0.0
144,2.5833356,3.1833355,0.0
145,2.566669,3.166669,0.0
146,2.5500023,3.1500022,0.0
147,2.5333354,3.1333356,0.0
148,2.716669,3.116669,0.0
149,2.7000022,3.1000023,0.0
150,2.6833355,3.2833357,0.0
151,2.666669,3.2666688,0.0
152,2.6500025,3.4500022,0.0
153,2.6333356,3.4333358,0.0
154,2.616669,3.6166692,0.0
155,2.6000025,3.6000023,0.0
156,2.5833359,3.5833356,0.0
157,2.566669,3.5666692,0.0
158,2.5500023,3.550002,0.0
159,2.5333357,3.5333357,0.0
160,2.5166693,3.516669,0.0
161,2.5000024,3.5000026,0.0
162,2.4833357,3.483336,0.0
163,2.4666693,3.466669,0.0
164,2.4500027,3.4500024,0.0
165,2.8333359,3.433336,0.0
166,2.8166692,3.416669,0.0
167,3.4000025,3.4000025,0.0
168,3.3833358,3.3833358,0.0
169,3.3666692,3.3666694,0.0
170,3.3500028,3.3500028,0.0
171,3.3333359,3.533336,0.0
172,3.3166692,3.5166693,0.0
173,3.3000028,3.5000026,0.0
174,3.2833362,3.483336,0.0
175,3.2666693,3.4666693,0.0
176,3.2500026,3.4500027,0.0
177,3.233336,3.433336,0.0
178,3.2166696,3.4166694,0.0
179,3.2000027,3.4000027,0.0
180,3.183336,3.383336,0.0
181,3.1666696,3.3666694,0.0
182,3.150003,3.3500028,0.0
183,3.133336,3.333336,0.0
184,3.1166694,3.3166695,0.0
185,3.1000028,3.3000028,0.0
186,3.0833364,3.2833362,0.0
187,3.0666695,3.2666695,0.0
188,3.0500028,3.2500029,0.0
189,3.0333364,3.2333362,0.0
190,3.0166698,3.2166696,0.0
191,3.0000029,3.200003,0.0
192,2.9833362,3.1833363,0.0
193,2.9666696,3.1666696,0.0
194,2.9500031,3.150003,0.0
195,2.9333363,3.1333363,0.0
196,2.9166696,3.1166697,0.0
197,2.9000032,3.100003,0.0
198,2.8833365,3.0833364,0.0
199,2.8666697,3.0666697,0.0
200,2.850003,3.050003,0.0
201,2.8333364,3.0333364,0.0
202,2.81667,3.0166698,0.0
203,2.800003,3.000003,0.0
204,2.7833364,2.9833364,0.0
205,2.76667,2.9666698,0.0
206,2.7500033,2.9500031,0.0
207,2.7333364,2.9333365,0.0
208,2.7166698,2.9166698,0.0
209,2.7000031,2.9000032,0.0
210,2.6833367,2.8833365,0.0
211,2.6666698,2.86667,0.0
212,2.6500032,2.8500032,0.0
213,2.6333365,2.8333366,0.0
214,2.6166701,2.81667,0.0
215,2.6000032,2.8000033,0.0
216,2.5833366,2.7833366,0.0
217,2.56667,2.76667,0.0
218,2.5500035,2.7500033,0.0
219,2.5333366,2.7333367,0.0
220,2.51667,2.71667,0.0
221,2.5000033,2.7000034,0.0
222,2.483337,2.6833367,0.0
223,2.46667,2.66667,0.0
224,2.4500034,2.6500034,0.0
225,2.4333367,2.6333368,0.0
226,2.4166703,2.6166701,0.0
227,2.4000034,2.6000035,0.0
228,2.3833368,2.5833368,0.0
229,2.3666701,2.5666702,0.0
230,2.3500037,2.5500035,0.0
231,2.3333368,2.5333369,0.0
232,2.3166702,2.5166702,0.0
233,2.3000035,2.5000036,0.0
234,2.283337,2.483337,0.0
235,2.2666702,2.4666703,0.0
236,2.2500036,2.4500036,0.0
237,2.233337,2.433337,0.0
238,2.2166705,2.4166703,0.0
239,2.2000036,2.4000037,0.0
240,2.183337,2.383337,0.0
241,2.1666703,2.3666704,0.0
242,2.150004,2.3500037,0.0
243,2.133337,2.333337,0.0
244,2.1166704,2.3166704,0.0
245,2.1000037,2.3000038,0.0
246,2.483337,2.283337,0.0
247,2.4666705,2.2666705,0.0
248,2.4500039,2.650004,0.0
249,2.4333372,2.6333373,0.0
250,2.4166703,2.6166706,0.0
251,2.400004,2.6000037,0.0
252,2.3833373,2.9833372,0.0
253,2.3666706,2.9666705,0.0
254,2.3500037,2.9500036,0.0
255,2.7333372,2.9333372,0.0
256,2.7166705,2.9166706,0.0
257,2.7000039,2.900004,0.0
258,2.6833372,2.8833375,0.0
259,2.6666706,2.8666706,0.0
260,2.650004,2.850004,0.0
261,2.6333373,2.8333373,0.0
262,2.6166706,2.8166704,0.0
263,2.600004,3.2000039,0.0
264,2.5833373,3.1833372,0.0
265,2.5666707,3.1666708,0.0
266,2.550004,3.150004,0.0
267,2.5333374,3.1333373,0.0
268,2.5166707,3.1166708,0.0
269,2.500004,3.1000042,0.0
270,2.4833374,3.0833373,0.0
271,2.4666708,3.0666707,0.0
272,2.450004,3.050004,0.0
273,2.4333375,3.0333376,0.0
274,2.4166708,3.0166707,0.0
275,2.4000041,3.000004,0.0
276,2.3833375,3.3833375,0.0
277,2.3666708,3.3666708,0.0
278,2.3500042,3.3500042,0.0
279,2.3333375,3.3333375,0.0
280,2.316671,3.316671,0.0
281,2.3000042,3.3000042,0.0
282,2.2833376,3.2833376,0.0
283,2.266671,3.266671,0.0
284,2.2500043,3.2500043,0.0
285,2.2333376,3.2333376,0.0
286,2.216671,3.216671,0.0
287,2.2000043,3.2000043,0.0
288,2.1833377,3.1833377,0.0
289,2.166671,3.166671,0.0
290,2.1500044,3.1500044,0.0
291,2.1333377,3.1333377,0.0
292,2.116671,3.116671,0.0
293,2.1000044,3.1000044,0.0
294,2.0833378,3.0833378,0.0
295,2.0666711,3.0666711,0.0
296,2.0500045,3.0500045,0.0
297,2.0333378,3.0333378,0.0
298,2.0166712,3.0166712,0.0
299,2.0000045,3.2000046,0.0
300,1.983338,3.383338,0.0
301,1.9666712,3.366671,0.0
302,1.9500046,3.3500047,0.0
303,1.9333379,3.533338,0.0
304,1.9166714,3.5166712,0.0
305,1.9000046,3.5000045,0.0
306,1.883338,3.4833379,0.0
307,1.8666713,3.4666712,0.0
308,1.8500047,3.4500046,0.0
309,1.833338,3.633338,0.0
310,1.8166714,3.6166713,0.0
311,1.8000047,3.6000047,0.0
312,1.7833381,3.583338,0.0
313,1.9666715,3.5666714,0.0
314,1.9500048,3.5500047,0.0
315,1.9333382,3.533338,0.0
316,1.9166714,3.5166714,0.0
317,1.9000049,3.5000048,0.0
318,1.8833382,3.483338,0.0
319,1.8666716,3.4666715,0.0
320,1.8500048,3.4500048,0.0
321,1.8333383,3.4333382,0.0
322,1.8166716,3.4166715,0.0
323,1.800005,3.4000049,0.0
324,1.7833382,3.3833382,0.0
325,1.7666717,3.3666716,0.0
326,1.750005,3.350005,0.0
327,1.7333384,3.3333383,0.0
328,1.7166716,3.3166716,0.0
329,1.700005,3.300005,0.0
330,1.6833384,3.2833383,0.0
331,1.6666718,3.2666717,0.0
332,1.650005,3.250005,0.0
333,1.6333385,3.2333384,0.0
334,1.6166718,3.2166717,0.0
335,1.6000051,3.200005,0.0
336,1.7833384,3.1833384,0.0
337,1.7666717,3.1666718,0.0
338,1.7500051,3.3500051,0.0
339,1.7333386,3.3333383,0.0
340,1.7166718,3.3166716,0.0
341,1.700005,3.3000052,0.0
342,2.2833385,3.2833385,0.0
343,2.266672,3.2666717,0.0
344,2.2500052,3.2500052,0.0
345,2.4333384,3.2333386,0.0
346,2.4166718,3.216672,0.0
347,2.4000053,3.200005,0.0
348,2.3833385,3.1833384,0.0
349,2.3666718,3.166672,0.0
350,2.9500053,3.1500053,0.0
351,2.9333386,3.1333385,0.0
352,2.9166718,3.116672,0.0
353,3.3000052,3.1000054,0.0
354,3.2833385,3.0833387,0.0
355,3.266672,3.0666718,0.0
356,3.2500052,3.0500052,0.0
357,3.2333388,3.0333388,0.0
358,3.216672,3.0166721,0.0
359,3.2000053,3.0000052,0.0
360,3.1833386,2.9833388,0.0
361,3.166672,2.9666722,0.0
362,3.1500053,2.9500055,0.0
363,3.1333387,2.9333386,0.0
364,3.116672,2.916672,0.0
365,3.1000056,2.9000056,0.0
366,3.0833387,2.883339,0.0
367,3.066672,2.866672,0.0
368,3.0500054,2.8500056,0.0
369,3.0333388,2.833339,0.0
370,3.0166721,2.8166723,0.0
