36,38
42,44
42,44
42,44
42,44
42,44
42,44
43,45
43,45
43,45
43,45
48,50
52,54
53,55
54,56
54,56
57,59
60,62
62,64
67,69
69,71
70,72
71,73
72,74
72,74
74,76
78,80
79,81
80,82
82,84
83,85
85,87
89,91
92,94
98,100
101,103
101,103
102,104
106,108
108,110
108,110
112,114
112,114
113,115
130,132
131,133
132,134
139,141
146,50
149,151
150,152
150,44
154,156
157,159
161,53
173,87
178,180
178,58
180,182
187,189
188,190
193,89
194,196
196,124
200,202
200,101
206,208
208,210
211,127
212,214
214,91
214,80
217,219
219,133
222,224
226,66
228,230
230,232
232,234
235,237
238,240
240,242
241,89
241,157
243,245
246,248
263,56
264,180
273,275
273,117
276,140
277,106
283,285
290,148
292,294
295,65
301,98
302,138
302,57
304,44
307,309
310,226
315,317
323,199
325,63
335,78
337,253
340,42
341,45
342,258
343,345
345,42
345,165
345,94
354,176
355,79
358,360
361,275
363,195
369,209
370,372
376,262
378,129
378,270
381,383
384,140
391,45
396,44
399,94
401,49
409,188
409,100
410,98
415,417
417,89
417,151
422,294
422,295
424,66
428,144
429,99
444,171
445,155
445,170
445,61
449,451
453,309
455,258
460,462
463,234
469,326
470,337
472,474
474,90
480,482
485,380
486,116
490,104
493,108
494,408
499,286
499,62
501,65
504,66
513,319
517,137
521,87
523,160
525,63
532,534
532,44
540,407
542,134
545,220
546,548
549,80
550,423
551,190
551,358
552,182
556,393
558,560
563,565
564,84
564,566
570,73
577,579
579,104
585,81
585,175
589,397
590,71
595,319
595,185
605,70
609,45
610,155
616,57
617,97
621,61
626,149
631,153
633,218
640,282
641,127
646,330
651,294
652,275
653,203
665,118
670,44
675,237
676,191
682,448
684,43
686,369
688,76
693,100
694,107
695,77
713,261
715,63
719,178
